id_int,id,location_type,net_type,parent_station,route_type,stop_code,stop_id,stop_name,unique_agency_id,wheelchair_boarding,x,y,zone_id
179,4825_detroit_department_of_transportation,,transit,,3.0,LFSTWB,4825,LAFAYETTE & ST ANTOINE,detroit_department_of_transportation,,-83.04020799999999,42.335072,
180,5239_detroit_department_of_transportation,,transit,,3.0,14TESB,5239,14TH & TEMPLE,detroit_department_of_transportation,,-83.078864,42.335301,
181,5242_detroit_department_of_transportation,,transit,,3.0,TRFINB,5242,TRUMBULL & FISHER FREEWAY,detroit_department_of_transportation,,-83.06895899999999,42.335390000000004,
182,5243_detroit_department_of_transportation,,transit,,3.0,CEWDWB,5243,CONGRESS & WOODWARD,detroit_department_of_transportation,,-83.045885,42.330428000000005,
183,5247_detroit_department_of_transportation,,transit,,3.0,LRWDEB,5247,LARNED & WOODWARD (CITY CNTY.BLDG.),detroit_department_of_transportation,,-83.044543,42.329747,
184,5249_detroit_department_of_transportation,,transit,,3.0,LRWOEB,5249,LARNED & WOODWARD,detroit_department_of_transportation,,-83.044629,42.329710999999996,
185,5251_detroit_department_of_transportation,,transit,,3.0,14POSB,5251,14TH & POPLAR,detroit_department_of_transportation,,-83.083492,42.343621999999996,
186,5253_detroit_department_of_transportation,,transit,,3.0,GR14WB,5253,GRAND RIVER & 14TH,detroit_department_of_transportation,,-83.08591700000001,42.347542,
187,5267_detroit_department_of_transportation,,transit,,3.0,14ASSB,5267,14TH & ASH,detroit_department_of_transportation,,-83.08008199999999,42.337609,
188,5268_detroit_department_of_transportation,,transit,,3.0,14SESB,5268,14TH & SELDEN,detroit_department_of_transportation,,-83.08266400000001,42.342083,
189,5270_detroit_department_of_transportation,,transit,,3.0,ROTENB,5270,ROSA PARKS BLVD & TEMPLE,detroit_department_of_transportation,,-83.074892,42.336844,
190,5271_detroit_department_of_transportation,,transit,,3.0,FI2NEB,5271,FISHER FWY & 2ND,detroit_department_of_transportation,,-83.05878100000001,42.337365000000005,
191,5272_detroit_department_of_transportation,,transit,,3.0,FI2NWB,5272,FISHER FWY & 2ND,detroit_department_of_transportation,,-83.058013,42.336595,
192,5307_detroit_department_of_transportation,,transit,,3.0,14WASB,5307,14TH & WARREN,detroit_department_of_transportation,,-83.08675699999999,42.349134,
193,5314_detroit_department_of_transportation,,transit,,3.0,FICSSB,5314,FISHER FWY & CASS,detroit_department_of_transportation,,-83.055433,42.337656,
194,5317_detroit_department_of_transportation,,transit,,3.0,FICAWB,5317,FISHER FWY & CASS,detroit_department_of_transportation,,-83.056226,42.338167,
195,5625_detroit_department_of_transportation,,transit,,3.0,FT18WB,5625,FORT & 18TH,detroit_department_of_transportation,,-83.074202,42.319449,
196,5627_detroit_department_of_transportation,,transit,,3.0,FT15EB,5627,FORT & 15TH,detroit_department_of_transportation,,-83.071368,42.320242,
197,5628_detroit_department_of_transportation,,transit,,3.0,FTVEEB,5628,FORT & VERMONT,detroit_department_of_transportation,,-83.07015799999999,42.32067,
198,5629_detroit_department_of_transportation,,transit,,3.0,14FOEB,5629,14TH & FORT,detroit_department_of_transportation,,-83.07030400000001,42.320912,
199,5630_detroit_department_of_transportation,,transit,,3.0,FT14WB,5630,FORT & 14TH,detroit_department_of_transportation,,-83.07067099999999,42.32076,
200,5634_detroit_department_of_transportation,,transit,,3.0,FTTUEB,5634,FORT & TRUMBULL,detroit_department_of_transportation,,-83.062201,42.32432,
201,5635_detroit_department_of_transportation,,transit,,3.0,TRFONB,5635,TRUMBULL & FORT,detroit_department_of_transportation,,-83.06165,42.325098,
202,5636_detroit_department_of_transportation,,transit,,3.0,FTTRWB,5636,FORT & TRUMBULL,detroit_department_of_transportation,,-83.061859,42.324829,
203,5639_detroit_department_of_transportation,,transit,,3.0,FTCBEB,5639,FORT & CABACIER,detroit_department_of_transportation,,-83.059549,42.325489000000005,
204,5640_detroit_department_of_transportation,,transit,,3.0,FTCBWB,5640,FORT & CABACIER,detroit_department_of_transportation,,-83.059732,42.32573,
205,5641_detroit_department_of_transportation,,transit,,3.0,FT6TWB,5641,FORT & 6TH,detroit_department_of_transportation,,-83.058094,42.326471000000005,
206,5643_detroit_department_of_transportation,,transit,,3.0,FT5TEB,5643,FORT & 5TH,detroit_department_of_transportation,,-83.056298,42.326925,
207,5644_detroit_department_of_transportation,,transit,,3.0,FT5TWB,5644,FORT & 5TH,detroit_department_of_transportation,,-83.056811,42.327015,
208,5646_detroit_department_of_transportation,,transit,,3.0,FT3REB,5646,FORT & 3RD,detroit_department_of_transportation,,-83.054085,42.32796,
209,5647_detroit_department_of_transportation,,transit,,3.0,FT3RWB,5647,FORT & 3RD,detroit_department_of_transportation,,-83.054525,42.328041,
210,5649_detroit_department_of_transportation,,transit,,3.0,FT2NEB,5649,FORT & 2ND,detroit_department_of_transportation,,-83.052924,42.328487,
211,5650_detroit_department_of_transportation,,transit,,3.0,FT2NWB,5650,FORT & 2ND,detroit_department_of_transportation,,-83.053473,42.328532,
212,5652_detroit_department_of_transportation,,transit,,3.0,FT1SEB,5652,FORT & 1ST,detroit_department_of_transportation,,-83.051812,42.328967999999996,
213,5653_detroit_department_of_transportation,,transit,,3.0,FT1SWB,5653,FORT & 1ST,detroit_department_of_transportation,,-83.052275,42.329076,
214,5657_detroit_department_of_transportation,,transit,,3.0,FTCAWB,5657,FORT & CASS,detroit_department_of_transportation,,-83.050955,42.329558,
215,5807_detroit_department_of_transportation,,transit,,3.0,GR2NEB,5807,GRAND RIVER & 2ND,detroit_department_of_transportation,,-83.05770799999999,42.336013,
216,5808_detroit_department_of_transportation,,transit,,3.0,GRELWB,5808,GRAND RIVER & ELIZABETH (nearside),detroit_department_of_transportation,,-83.056561,42.335778999999995,
217,5809_detroit_department_of_transportation,,transit,,3.0,GRELEB,5809,GRAND RIVER & ELIZABETH,detroit_department_of_transportation,,-83.05628100000001,42.335332,
218,5811_detroit_department_of_transportation,,transit,,3.0,GR1SEB,5811,GRAND RIVER & 1ST,detroit_department_of_transportation,,-83.055475,42.335081,
219,5815_detroit_department_of_transportation,,transit,,3.0,GRCAWB,5815,GRAND RIVER & CASS,detroit_department_of_transportation,,-83.05445,42.334883000000005,
220,5833_detroit_department_of_transportation,,transit,,3.0,GR15EB,5833,GRAND RIVER & 15TH,detroit_department_of_transportation,,-83.087772,42.348125,
221,5834_detroit_department_of_transportation,,transit,,3.0,GRFOEB,5834,GRAND RIVER & FOREST,detroit_department_of_transportation,,-83.085856,42.347264,
222,5835_detroit_department_of_transportation,,transit,,3.0,ROSENB,5835,ROSA PARKS BLVD & SELDEN,detroit_department_of_transportation,,-83.07863,42.343537,
223,5836_detroit_department_of_transportation,,transit,,3.0,GRAVWB,5836,GRAND RIVER & AVERY,detroit_department_of_transportation,,-83.077139,42.344198,
224,5837_detroit_department_of_transportation,,transit,,3.0,GRAVEB,5837,GRAND RIVER & AVERY,detroit_department_of_transportation,,-83.07709100000001,42.343885,
225,5839_detroit_department_of_transportation,,transit,,3.0,GRCAWB,5839,GRAND RIVER & CANFIELD,detroit_department_of_transportation,,-83.08313299999999,42.346484000000004,
226,5840_detroit_department_of_transportation,,transit,,3.0,ROASNB,5840,ROSA PARKS BLVD & ASH,detroit_department_of_transportation,,-83.07608499999999,42.339046,
227,5841_detroit_department_of_transportation,,transit,,3.0,GRRPWB,5841,GRAND RIVER & ROSA PARKS,detroit_department_of_transportation,,-83.079886,42.345193,
228,5843_detroit_department_of_transportation,,transit,,3.0,GR12EB,5843,GRAND RIVER & 12TH,detroit_department_of_transportation,,-83.079459,42.344772,
229,5844_detroit_department_of_transportation,,transit,,3.0,TRBRNB,5844,TRUMBULL & BRAINARD,detroit_department_of_transportation,,-83.073305,42.343059000000004,
230,5845_detroit_department_of_transportation,,transit,,3.0,GRMAEB,5845,GRAND RIVER & MARTIN LUTHER KING BL,detroit_department_of_transportation,,-83.072672,42.342172,
231,5846_detroit_department_of_transportation,,transit,,3.0,GRTRWB,5846,GRAND RIVER & TRUMBULL,detroit_department_of_transportation,,-83.07333,42.342719,
232,5847_detroit_department_of_transportation,,transit,,3.0,TRGRSB,5847,TRUMBULL & GRAND RIVER,detroit_department_of_transportation,,-83.07327,42.342566999999995,
233,5850_detroit_department_of_transportation,,transit,,3.0,WAGRSB,5850,WASHINGTON BLVD. &  GRAND RIVER,detroit_department_of_transportation,,-83.05091,42.333636,
234,5917_detroit_department_of_transportation,,transit,,3.0,WRLAEB,5917,WARREN & LAWTON,detroit_department_of_transportation,,-83.09409000000001,42.347227000000004,
235,5918_detroit_department_of_transportation,,transit,,3.0,WRLAWB,5918,WARREN & LAWTON,detroit_department_of_transportation,,-83.094774,42.347325,
236,5919_detroit_department_of_transportation,,transit,,3.0,WRLOWB,5919,WARREN & LORAINE,detroit_department_of_transportation,,-83.09305,42.347959,
237,5920_detroit_department_of_transportation,,transit,,3.0,WRGREB,5920,WARREN & GRAND RIVER,detroit_department_of_transportation,,-83.089641,42.348752000000005,
238,5921_detroit_department_of_transportation,,transit,,3.0,WRGRWB,5921,WARREN & GRAND RIVER,detroit_department_of_transportation,,-83.08975,42.348904,
239,5925_detroit_department_of_transportation,,transit,,3.0,WR16WB,5925,WARREN & 16TH,detroit_department_of_transportation,,-83.088882,42.349261,
240,6230_detroit_department_of_transportation,,transit,,3.0,TRCRSB,6230,TRUMBULL & CHERRY,detroit_department_of_transportation,,-83.068327,42.333744,
241,6231_detroit_department_of_transportation,,transit,,3.0,TRCHNB,6231,TRUMBULL & CHERRY,detroit_department_of_transportation,,-83.068143,42.334128,
242,6234_detroit_department_of_transportation,,transit,,3.0,TRHOSB,6234,TRUMBULL & HOWARD,detroit_department_of_transportation,,-83.06304,42.326226,
243,6235_detroit_department_of_transportation,,transit,,3.0,TRABNB,6235,TRUMBULL & ABBOTT,detroit_department_of_transportation,,-83.063612,42.32755,
244,6236_detroit_department_of_transportation,,transit,,3.0,TRCHSB,6236,TRUMBULL & CHURCH,detroit_department_of_transportation,,-83.066732,42.330996,
245,6237_detroit_department_of_transportation,,transit,,3.0,TRPOEB,6237,TRUMBULL & PORTER,detroit_department_of_transportation,,-83.064368,42.327935,
246,6250_detroit_department_of_transportation,,transit,,3.0,TRASNB,6250,TRUMBULL & ASH,detroit_department_of_transportation,,-83.071929,42.340607,
247,6251_detroit_department_of_transportation,,transit,,3.0,TRASSB,6251,TRUMBULL & ASH,detroit_department_of_transportation,,-83.07207700000001,42.340213,
248,6252_detroit_department_of_transportation,,transit,,3.0,TRTENB,6252,TRUMBULL & TEMPLE,detroit_department_of_transportation,,-83.070614,42.338334,
249,6253_detroit_department_of_transportation,,transit,,3.0,TRTESB,6253,TRUMBULL & TEMPLE,detroit_department_of_transportation,,-83.070786,42.337949,
250,6254_detroit_department_of_transportation,,transit,,3.0,TRSPNB,6254,TRUMBULL & SPRUCE,detroit_department_of_transportation,,-83.06964,42.336812,
251,6255_detroit_department_of_transportation,,transit,,3.0,TRSPSB,6255,TRUMBULL & SPRUCE,detroit_department_of_transportation,,-83.069812,42.336428000000005,
252,6281_detroit_department_of_transportation,,transit,,3.0,ROFONB,6281,ROSA PARKS BLVD & FOREST,detroit_department_of_transportation,,-83.081724,42.348817,
253,7304_detroit_department_of_transportation,,transit,,3.0,RSADNB,7304,RUSSELL & ADELAIDE,detroit_department_of_transportation,,-83.040511,42.346645,
254,7305_detroit_department_of_transportation,,transit,,3.0,RSALNB,7305,RUSSELL & ALFRED,detroit_department_of_transportation,,-83.041302,42.348095,
255,7306_detroit_department_of_transportation,,transit,,3.0,RSALSB,7306,RUSSELL & ALFRED,detroit_department_of_transportation,,-83.041498,42.347845,
256,7310_detroit_department_of_transportation,,transit,,3.0,RSWINB,7310,RUSSELL & WINDER,detroit_department_of_transportation,,-83.040012,42.345938000000004,
257,7663_detroit_department_of_transportation,,transit,,3.0,MN5THEB,7663,MICHIGAN & 5TH,detroit_department_of_transportation,,-83.061503,42.331563,
258,7670_detroit_department_of_transportation,,transit,,3.0,BGCAEB,7670,BAGLEY & CASS,detroit_department_of_transportation,,-83.053572,42.333844,
259,7675_detroit_department_of_transportation,,transit,,3.0,THCASB,7675,3RD & CALUMET,detroit_department_of_transportation,,-83.06859,42.349726000000004,
260,7696_detroit_department_of_transportation,,transit,,3.0,THSLSB,7696,3RD & SELDEN,detroit_department_of_transportation,,-83.066788,42.346728000000006,
261,7915_detroit_department_of_transportation,,transit,,3.0,VECLEB,7915,VERNOR & CLARK,detroit_department_of_transportation,,-83.095558,42.320281,
262,7916_detroit_department_of_transportation,,transit,,3.0,VECLWB,7916,VERNOR & CLARK,detroit_department_of_transportation,,-83.095998,42.32038,
263,7917_detroit_department_of_transportation,,transit,,3.0,VESCEB,7917,VERNOR & SCOTTEN,detroit_department_of_transportation,,-83.093676,42.321165,
264,7918_detroit_department_of_transportation,,transit,,3.0,VESCWB,7918,VERNOR & SCOTTEN,detroit_department_of_transportation,,-83.094116,42.321273,
265,7919_detroit_department_of_transportation,,transit,,3.0,VEHUEB,7919,VERNOR & HUBBARD,detroit_department_of_transportation,,-83.091538,42.321968,
266,7920_detroit_department_of_transportation,,transit,,3.0,VEHUWB,7920,VERNOR & HUBBARD,detroit_department_of_transportation,,-83.092014,42.322076,
267,7921_detroit_department_of_transportation,,transit,,3.0,WGVENB,7921,W GRAND BLVD & VERNOR,detroit_department_of_transportation,,-83.08900799999999,42.323263,
268,7924_detroit_department_of_transportation,,transit,,3.0,WGVESB,7924,W GRAND BLVD & VERNOR HWY,detroit_department_of_transportation,,-83.089046,42.322959000000004,
269,7925_detroit_department_of_transportation,,transit,,3.0,VE24EB,7925,VERNOR & 24TH,detroit_department_of_transportation,,-83.08640600000001,42.324102,
270,7926_detroit_department_of_transportation,,transit,,3.0,VE24WB,7926,VERNOR & 24TH,detroit_department_of_transportation,,-83.086931,42.324156,
271,7929_detroit_department_of_transportation,,transit,,3.0,21VEEB,7929,21ST & VERNOR,detroit_department_of_transportation,,-83.08227600000001,42.325726,
272,7930_detroit_department_of_transportation,,transit,,3.0,VEFIWB,7930,VERNOR & FISHER FREEWAY,detroit_department_of_transportation,,-83.083033,42.325691,
273,7931_detroit_department_of_transportation,,transit,,3.0,BG20EB,7931,BAGLEY & 20TH,detroit_department_of_transportation,,-83.080189,42.324919,
274,7932_detroit_department_of_transportation,,transit,,3.0,BG18EB,7932,BAGLEY & 18TH,detroit_department_of_transportation,,-83.07775699999999,42.32565,
275,7933_detroit_department_of_transportation,,transit,,3.0,BG18WB,7933,BAGLEY & 18TH,detroit_department_of_transportation,,-83.077916,42.325883000000005,
276,7934_detroit_department_of_transportation,,transit,,3.0,BG16EB,7934,BAGLEY & 16TH,detroit_department_of_transportation,,-83.07516700000001,42.326435,
277,7935_detroit_department_of_transportation,,transit,,3.0,BG16WB,7935,BAGLEY & 16TH,detroit_department_of_transportation,,-83.076181,42.326301,
278,7937_detroit_department_of_transportation,,transit,,3.0,BGWAEB,7937,BAGLEY & WABASH,detroit_department_of_transportation,,-83.072393,42.327228000000005,
279,7938_detroit_department_of_transportation,,transit,,3.0,BGWAWB,7938,BAGLEY & WABASH,detroit_department_of_transportation,,-83.072869,42.32738,
280,7939_detroit_department_of_transportation,,transit,,3.0,FIWAWB,7939,FISHER FWY & WABASH,detroit_department_of_transportation,,-83.07589,42.331953000000006,
281,7941_detroit_department_of_transportation,,transit,,3.0,BG12WB,7941,BAGLEY & 12TH,detroit_department_of_transportation,,-83.070181,42.328236,
282,7944_detroit_department_of_transportation,,transit,,3.0,TRBANB,7944,TRUMBULL & BAGLEY,detroit_department_of_transportation,,-83.065476,42.329949,
283,7945_detroit_department_of_transportation,,transit,,3.0,TRBASB,7945,TRUMBULL & BAGLEY,detroit_department_of_transportation,,-83.065574,42.32952,
284,7955_detroit_department_of_transportation,,transit,,3.0,MNGWWB,7955,MICHIGAN & GRISWOLD,detroit_department_of_transportation,,-83.048349,42.331897999999995,
285,8015_detroit_department_of_transportation,,transit,,3.0,WGPONB,8015,GRAND BLVD & PORTER,detroit_department_of_transportation,,-83.08663299999999,42.319790999999995,
286,8016_detroit_department_of_transportation,,transit,,3.0,WGPOSB,8016,GRAND BLVD & PORTER,detroit_department_of_transportation,,-83.086804,42.31946,
287,8017_detroit_department_of_transportation,,transit,,3.0,WGSHNB,8017,GRAND BLVD & SHADY LANE,detroit_department_of_transportation,,-83.087388,42.321034999999995,
288,8018_detroit_department_of_transportation,,transit,,3.0,WGSHSB,8018,GRAND BLVD & SHADY LANE,detroit_department_of_transportation,,-83.08751,42.320686,
289,8020_detroit_department_of_transportation,,transit,,3.0,WGTOSB,8020,GRAND BLVD & TOLEDO,detroit_department_of_transportation,,-83.091483,42.32602,
